Date and Time Started,2022-Apr-20 16:57:52
Scan Name,UF MGT builder eyescan
Dwell,BER
Dwell BER,1e-6
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,2
Vertical Range,100%
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,5.44492,2.37239,5.49975,2.14419,5.54442,1.48202,5.5727,1.1134,5.50529,0.500527,5.43408,0.185253,5.36469,0.0876957,5.35417,0.0391343,5.34369,0.023139,5.31767,0.0119224,5.32286,0.00792198,5.33847,0.00443529,5.32286,0.00194171,5.31767,0.000616719,5.31767,0.000260675,5.31767,0.00172045,5.38054,0.00303527,5.60128,0.00383129,5.30734,0.00542967,5.30218,0.0121576,5.32805,0.0180527,5.33847,0.0370782,5.32805,0.101013,5.34369,0.239718,5.33847,0.4972,5.33325,0.920642,5.34369,1.50655,5.30734,2.01597,5.32805,2.319,5.33847,2.6068,5.32805,2.63193,5.30734,2.70761,5.3125
125,2.50861,5.44492,2.18712,5.52758,1.75377,5.5727,1.12256,5.52758,0.543084,5.42329,0.314715,5.39649,0.11317,5.34369,0.0616732,5.34892,0.0340772,5.37525,0.015849,5.32805,0.00586964,5.32286,0.00450014,5.35417,0.00561913,5.32805,0.00191374,5.34369,0.00239694,5.31767,0.000928257,5.30218,0.00241728,5.53318,0.00269703,5.50529,0.00459169,5.29191,0.00672541,5.33325,0.014182,5.33325,0.0298021,5.35942,0.0545243,5.33847,0.138614,5.3125,0.338998,5.36469,0.661008,5.32805,1.16793,5.32805,1.664,5.31767,2.08604,5.32805,2.42938,5.33325,2.59936,5.3125,2.68762,5.3125,2.78209
123,5.39116,2.3459,5.49975,2.04695,5.5841,1.33071,5.56135,0.718302,5.50529,0.355504,5.39116,0.150651,5.35942,0.0687483,5.33325,0.0353412,5.32805,0.0194057,5.34892,0.00891636,5.3125,0.00780753,5.28679,0.00578571,5.33325,0.00171791,5.32286,0.0020002,5.32805,0.00108212,5.33325,0.000511177,5.34892,0.00112408,5.54442,0.0053165,5.35942,0.0061799,5.30218,0.00716284,5.3125,0.0203772,5.33847,0.0308169,5.34369,0.0906552,5.33325,0.227013,5.32286,0.461722,5.32286,0.848679,5.34369,1.36702,5.32286,1.85631,5.33847,2.20123,5.34892,2.48918,5.30218,2.60183,5.3125,2.70359,5.33325
121,2.55676,5.41791,2.09806,5.60128,1.68609,5.53318,1.11911,5.49975,0.459276,5.42868,0.231135,5.39649,0.0971476,5.34892,0.0531764,5.34892,0.0189835,5.32286,0.0148114,5.34369,0.00325144,5.32286,0.00587727,5.33847,0.00165052,5.34369,0.00199766,5.33847,0.000780753,5.32805,0.000356044,5.32805,0.00292973,5.42329,0.000921899,5.47768,0.00466799,5.29704,0.008807,5.34892,0.0140192,5.31767,0.0219234,5.31767,0.0476539,5.32805,0.111987,5.33325,0.29077,5.33325,0.635472,5.33847,1.10462,5.3125,1.58435,5.34369,2.07101,5.32805,2.40266,5.31767,2.57606,5.32286,2.66273,5.32286,2.80208
119,5.43408,2.4678,5.48318,1.98735,5.5727,1.26359,5.5557,0.847889,5.47219,0.332902,5.35417,0.14468,5.32805,0.0641604,5.35417,0.0408497,5.32805,0.0232382,5.36996,0.00956614,5.32286,0.00393937,5.32286,0.0022825,5.32805,0.000322983,5.31767,0.000806185,5.33325,0.000891381,5.32805,0.00148267,5.34369,0.00193662,5.5841,0.00125505,5.3125,0.00292083,5.34369,0.0112268,5.33325,0.0141744,5.3125,0.02776,5.3125,0.0748887,5.34369,0.169032,5.33847,0.383353,5.35417,0.795289,5.33325,1.34713,5.33325,1.8192,5.32286,2.20389,5.32805,2.45119,5.33847,2.64211,5.33325,2.68762,5.34892
117,2.48578,5.47219,2.06474,5.5841,1.63217,5.5727,1.23922,5.48869,0.638817,5.48318,0.219451,5.37525,0.10701,5.35417,0.0517522,5.32805,0.0205043,5.32805,0.013447,5.33325,0.00791307,5.33847,0.00803515,5.33847,0.00373337,5.33847,0.00177259,5.34369,0.000401821,5.32286,0.0010605,5.35417,0.00197859,5.45035,0.0034727,5.48318,0.00469978,5.27148,0.0097734,5.31767,0.00660461,5.32286,0.0188919,5.33325,0.0408929,5.33325,0.0946753,5.31767,0.257862,5.33325,0.574687,5.33325,0.968478,5.3125,1.53708,5.31767,2.03096,5.32286,2.34288,5.32805,2.55676,5.32805,2.73062,5.30734,2.81363
115,5.41254,2.22908,5.51085,1.90753,5.58982,1.33723,5.53879,0.710176,5.47219,0.326884,5.38054,0.143975,5.35417,0.0507947,5.34369,0.0342298,5.32805,0.0134152,5.32805,0.00981282,5.31767,0.00264617,5.31767,0.00250121,5.34369,0.000727347,5.32805,0.000578571,5.34369,0.00235625,5.32805,0.00104651,5.35942,0.00210575,5.60703,0.00334173,5.34369,0.00500496,5.3125,0.00611887,5.34369,0.0132258,5.32286,0.0321037,5.32286,0.0626332,5.3125,0.161733,5.33325,0.395571,5.33325,0.694639,5.30734,1.25604,5.29191,1.77141,5.33325,2.15095,5.32805,2.44351,5.33325,2.68234,5.32286,2.79634,5.35417
113,2.48352,5.47768,2.15434,5.6128,1.60767,5.60128,0.87408,5.49422,0.417463,5.42868,0.186061,5.34892,0.0763752,5.35417,0.0485389,5.32286,0.016879,5.32805,0.0117202,5.32286,0.00810127,5.33325,0.00541187,5.35942,0.00253681,5.33325,0.00142926,5.33847,0.00147504,5.35417,0.00232319,5.32286,0.00250757,5.44492,0.00156659,5.38054,0.00264998,5.29704,0.00803133,5.31767,0.0157371,5.34369,0.0152514,5.32286,0.0275438,5.32286,0.093275,5.33847,0.214495,5.32805,0.491473,5.32286,0.907335,5.33325,1.46966,5.32805,1.95114,5.29704,2.27647,5.30734,2.58337,5.3125,2.70359,5.32286,2.83996
111,5.47219,2.46446,5.50529,1.88384,5.58982,1.25344,5.51641,0.670257,5.46672,0.286049,5.36996,0.107285,5.35417,0.0576422,5.36996,0.0302586,5.32805,0.0157232,5.33847,0.0104308,5.3125,0.00671651,5.3125,0.00393683,5.35417,0.00236642,5.34369,0.00139747,5.3125,0.000372574,5.33325,0.000413265,5.36469,0.00196333,5.59554,0.00403092,5.35942,0.00785458,5.33847,0.0102681,5.33325,0.019028,5.33325,0.0289464,5.32286,0.0519163,5.32805,0.14212,5.33847,0.3112,5.32805,0.669845,5.34892,1.12906,5.34892,1.55193,5.34892,2.10615,5.34892,2.4468,5.34892,2.63193,5.32805,2.77785,5.30218
109,2.37342,5.49422,2.06007,5.56135,1.38085,5.60128,1.02213,5.48318,0.445634,5.44492,0.170717,5.33847,0.0820134,5.33847,0.0376682,5.33847,0.0211948,5.33325,0.0161796,5.29704,0.00866967,5.35417,0.00418733,5.33325,0.00270339,5.33847,0.000848147,5.31767,0.00175352,5.32286,0.0016467,5.33325,0.000171664,5.45579,0.00177386,5.48318,0.00428016,5.29704,0.00715139,5.32805,0.00924315,5.32286,0.027142,5.34892,0.0379988,5.3125,0.0732687,5.34892,0.189141,5.32805,0.391347,5.30218,0.864806,5.32286,1.32748,5.32805,1.92298,5.33325,2.26326,5.33325,2.47115,5.33847,2.64467,5.32805,2.81798
