Date and Time Started,2022-Apr-20 17:14:51
Scan Name,UF MGT builder eyescan
Dwell,BER
Dwell BER,1e-6
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,2
Vertical Range,100%
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,5.40183,2.45781,5.36996,1.57023,5.38585,1.24261,5.33847,0.233297,5.32805,0.0210473,5.32805,0.00108593,5.32286,1.39874e-05,5.33325,1.27159e-06,5.3125,1.27159e-06,5.33847,1.27159e-06,5.34892,1.27159e-06,5.33847,1.27159e-06,5.31767,1.27159e-06,5.33325,1.27159e-06,5.32286,1.27159e-06,5.33847,1.27159e-06,5.40183,1.27159e-06,5.3125,1.27159e-06,5.36996,1.27159e-06,5.35942,1.27159e-06,5.30218,1.27159e-06,5.31767,1.39874e-05,5.30734,0.000493375,5.32805,0.00952417,5.34892,0.0854081,5.36469,0.500344,5.33847,1.13469,5.36996,1.61623,5.32805,2.56879,5.34892,2.63701,5.3125,2.66532,5.33847,2.69825,5.33847
125,2.51092,5.36469,2.09163,5.38585,1.29813,5.37525,0.485747,5.32286,0.0669388,5.32805,0.00481041,5.32286,0.00010427,5.30734,1.27159e-06,5.35417,1.27159e-06,5.32805,1.27159e-06,5.33325,1.27159e-06,5.33847,1.27159e-06,5.3125,1.27159e-06,5.34892,1.27159e-06,5.32805,1.27159e-06,5.32805,1.27159e-06,5.32805,1.27159e-06,5.37525,1.27159e-06,5.3125,1.27159e-06,5.36996,1.27159e-06,5.42868,1.27159e-06,5.30218,1.27159e-06,5.32805,4.32339e-05,5.33325,0.00169502,5.30218,0.0292859,5.33847,0.206233,5.33325,0.755464,5.35942,1.88644,5.32286,1.99243,5.34892,2.59689,5.32286,2.65367,5.34369,2.67446,5.33325,2.83554
123,5.32805,2.26514,5.40718,1.76056,5.39649,1.04682,5.32805,0.188514,5.32286,0.0135119,5.33325,0.000611632,5.32805,1.39874e-05,5.34369,1.27159e-06,5.31767,1.27159e-06,5.32805,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.29704,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.42329,1.27159e-06,5.33325,1.27159e-06,5.45035,1.27159e-06,5.41254,1.27159e-06,5.29704,1.27159e-06,5.29191,2.54317e-06,5.31767,0.000330612,5.33325,0.00620661,5.33847,0.0696867,5.35942,0.319577,5.41254,1.12976,5.35417,1.9169,5.32805,2.38378,5.31767,2.63193,5.34892,2.67446,5.3125,2.70627,5.35417
121,2.53187,5.40718,2.06553,5.40183,0.493829,5.33325,0.425232,5.33847,0.0471186,5.31767,0.00343455,5.3125,8.77394e-05,5.32805,1.27159e-06,5.34892,1.27159e-06,5.33325,1.27159e-06,5.32286,1.27159e-06,5.31767,1.27159e-06,5.33847,1.27159e-06,5.31767,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.3125,1.27159e-06,5.36996,1.27159e-06,5.45035,1.27159e-06,5.37525,1.27159e-06,5.29704,1.27159e-06,5.23108,1.27159e-06,5.2361,2.54317e-05,5.32286,0.00105669,5.33325,0.0191094,5.32286,0.115025,5.38054,0.380973,5.35942,1.0892,5.36469,2.34288,5.33847,2.50401,5.30734,2.64595,5.31767,2.69558,5.32286,2.76519
119,5.35942,2.38171,5.39116,1.50034,5.36469,0.698459,5.34369,0.0958922,5.35417,0.0130884,5.35417,0.000311538,5.3125,3.81476e-06,5.3125,1.27159e-06,5.32805,1.27159e-06,5.33325,1.27159e-06,5.32286,1.27159e-06,5.31767,1.27159e-06,5.3125,1.27159e-06,5.32286,1.27159e-06,5.33847,1.27159e-06,5.33847,1.27159e-06,5.40718,1.27159e-06,5.38585,1.27159e-06,5.47219,1.27159e-06,5.38585,1.27159e-06,5.33847,1.27159e-06,5.32286,1.27159e-06,5.32286,0.000178022,5.32805,0.00438697,5.32805,0.045037,5.32805,0.260842,5.35417,0.971062,5.34369,2.12252,5.36996,2.3053,5.32805,2.64852,5.34369,2.67577,5.33847,2.77221,5.33847
117,2.39529,5.40183,1.28349,5.38585,1.11773,5.32286,0.272137,5.32805,0.0441596,5.34892,0.00200402,5.32805,4.70487e-05,5.32286,1.27159e-06,5.33847,1.27159e-06,5.33847,1.27159e-06,5.32805,1.27159e-06,5.35417,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.32805,1.27159e-06,5.34369,1.27159e-06,5.33847,1.27159e-06,5.42868,1.27159e-06,5.41791,1.27159e-06,5.36996,1.27159e-06,5.34892,1.27159e-06,5.27148,1.27159e-06,5.33847,8.9011e-06,5.33847,0.000733705,5.32805,0.0146003,5.34892,0.116564,5.38054,0.624357,5.37525,1.08122,5.33847,2.09404,5.33325,2.50746,5.32805,2.66923,5.32286,2.69558,5.31767,2.92202
115,5.39116,2.28983,5.43408,1.63022,5.36996,0.632162,5.3125,0.100175,5.32805,0.00739554,5.31767,0.000300094,5.31767,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.31767,1.27159e-06,5.33847,1.27159e-06,5.31767,1.27159e-06,5.32286,1.27159e-06,5.28167,1.27159e-06,5.30734,1.27159e-06,5.32286,1.27159e-06,5.33325,1.27159e-06,5.46672,1.27159e-06,5.34892,1.27159e-06,5.36469,1.27159e-06,5.32805,1.27159e-06,5.27148,1.27159e-06,5.35417,6.7394e-05,5.3125,0.00286361,5.32286,0.0339488,5.36996,0.179806,5.35417,0.863848,5.35417,1.31787,5.33325,2.20657,5.32805,2.62308,5.30734,2.65625,5.33847,2.79491,5.34369
113,2.41862,5.39649,1.58573,5.38585,0.60352,5.35417,0.202231,5.3125,0.0258043,5.32286,0.00167976,5.32286,3.94191e-05,5.32286,1.27159e-06,5.33325,1.27159e-06,5.33325,1.27159e-06,5.3125,1.27159e-06,5.32805,1.27159e-06,5.32805,1.27159e-06,5.34369,1.27159e-06,5.32286,1.27159e-06,5.3125,1.27159e-06,5.32286,1.27159e-06,5.39649,1.27159e-06,5.42329,1.27159e-06,5.38054,1.27159e-06,5.30218,1.27159e-06,5.33847,1.27159e-06,5.3125,6.35793e-06,5.32805,0.000499733,5.31767,0.00974034,5.34892,0.0730627,5.33847,0.310439,5.39116,1.20931,5.38054,1.65844,5.32286,2.56879,5.32286,2.64595,5.32805,2.67446,5.32286,2.90338
111,5.35942,2.02418,5.40183,1.08595,5.38054,0.242206,5.30734,0.0719221,5.31767,0.00610615,5.32286,0.000169121,5.30734,1.27159e-06,5.32805,1.27159e-06,5.34369,1.27159e-06,5.32805,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.32805,1.27159e-06,5.31767,1.27159e-06,5.32286,1.27159e-06,5.33325,1.27159e-06,5.35417,1.27159e-06,5.43408,1.27159e-06,5.33325,1.27159e-06,5.37525,1.27159e-06,5.28679,1.27159e-06,5.28679,1.27159e-06,5.35942,4.57771e-05,5.33325,0.00193027,5.32286,0.0283284,5.34892,0.156219,5.35942,1.13233,5.34369,1.31628,5.33325,2.39214,5.30218,2.57485,5.31767,2.64211,5.29704,2.80928,5.33847
109,2.18014,5.42329,1.84439,5.38054,0.551697,5.33847,0.146077,5.33847,0.024623,5.34369,0.000656138,5.33325,1.39874e-05,5.33847,1.27159e-06,5.32286,1.27159e-06,5.32286,1.27159e-06,5.31767,1.27159e-06,5.35417,1.27159e-06,5.30734,1.27159e-06,5.34892,1.27159e-06,5.33847,1.27159e-06,5.3125,1.27159e-06,5.30218,1.27159e-06,5.38585,1.27159e-06,5.47219,1.27159e-06,5.36996,1.27159e-06,5.41791,1.27159e-06,5.30218,1.27159e-06,5.30218,3.81476e-06,5.32805,0.000273391,5.33325,0.00647745,5.32286,0.0678848,5.35417,0.328082,5.33325,0.805375,5.34369,1.5885,5.33847,2.52719,5.32286,2.65367,5.3125,2.73473,5.33847,2.9409
