Date and Time Started,2022-Apr-20 17:05:38
Scan Name,UF MGT builder eyescan
Dwell,BER
Dwell BER,1e-6
Dwell Time,0
Horizontal Increment,1
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,2
Vertical Range,100%
Scan Start
2d statistical,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
127,5.34892,2.188,5.43408,1.99973,5.42868,1.60295,5.5557,0.855057,5.34369,0.440566,5.40183,0.230949,5.38054,0.237126,5.31767,0.154784,5.36469,0.0945737,5.33847,0.0651382,5.30734,0.0385328,5.35942,0.02607,5.32286,0.0227334,5.34892,0.0196498,5.33325,0.0220595,5.41791,0.0248442,5.30734,0.0226062,5.30734,0.0306147,5.32286,0.0324763,5.32286,0.0542789,5.33847,0.0624475,5.32805,0.136774,5.32805,0.143623,5.35942,0.3865,5.34369,0.662854,5.33847,1.03826,5.34369,1.54273,5.33325,2.00634,5.36469,2.36623,5.34369,2.4468,5.35942,2.64339,5.3125,2.79491,5.30734
125,2.48239,5.41254,2.13164,5.48318,1.75096,5.49975,1.21577,5.44492,0.544274,5.39116,0.300448,5.35942,0.158739,5.34892,0.222854,5.33325,0.0784695,5.33325,0.0441685,5.33847,0.0253821,5.3125,0.0154409,5.30734,0.0246675,5.28167,0.0104715,5.33847,0.015273,5.36996,0.017862,5.61857,0.0130872,5.3125,0.0264744,5.30218,0.0284454,5.30734,0.0282902,5.33325,0.0563757,5.31767,0.0899223,5.33847,0.113325,5.35417,0.213514,5.33847,0.386801,5.32805,0.612522,5.35417,1.26097,5.34892,1.71522,5.32805,2.16287,5.34892,2.50057,5.36469,2.57728,5.35417,2.66273,5.32805,2.73199
123,5.41254,2.3279,5.42329,1.99243,5.48869,1.3528,5.47219,0.727682,5.41791,0.395944,5.35942,0.214968,5.33847,0.185928,5.31767,0.101669,5.35417,0.0727525,5.33325,0.0347664,5.32805,0.0324025,5.35417,0.0164581,5.33847,0.00877775,5.32805,0.00858193,5.28167,0.0112472,5.49422,0.0165281,5.32286,0.0101663,5.30734,0.0195404,5.33325,0.0356451,5.32805,0.0537359,5.29704,0.0644045,5.34892,0.105691,5.32805,0.165683,5.35417,0.290291,5.34369,0.463328,5.32805,0.879995,5.34369,1.42072,5.32286,2.02569,5.34369,2.3092,5.32286,2.5846,5.33847,2.6193,5.32805,2.7708,5.32286
121,2.49372,5.46672,2.188,5.49975,1.55414,5.50529,0.909148,5.44492,0.556249,5.36469,0.336719,5.35942,0.224327,5.35942,0.153617,5.32286,0.111381,5.29191,0.0529094,5.32286,0.0364741,5.31767,0.0296928,5.34369,0.0162356,5.32805,0.0195633,5.32286,0.0245518,5.36469,0.0150327,5.47768,0.0144617,5.33325,0.0225541,5.31767,0.0301874,5.32286,0.0343023,5.32805,0.0366026,5.31767,0.0492752,5.33325,0.127838,5.34892,0.175237,5.32805,0.281609,5.34892,0.585155,5.32286,1.15655,5.33847,1.64744,5.30734,2.13831,5.32286,2.33686,5.36996,2.50861,5.33847,2.58093,5.34892,2.76799
119,5.43949,2.37342,5.45579,2.07258,5.49975,1.30433,5.51085,0.613141,5.41791,0.284559,5.38585,0.218721,5.36996,0.22418,5.34369,0.0957677,5.33847,0.0727105,5.33847,0.0409425,5.36469,0.0254368,5.34369,0.0185855,5.33847,0.0184227,5.33847,0.0195328,5.29704,0.0118944,5.44492,0.00994761,5.53879,0.0119885,5.29704,0.0254152,5.30218,0.0331998,5.30734,0.0736261,5.32286,0.110326,5.34369,0.0745632,5.30734,0.151714,5.3125,0.25477,5.35417,0.465381,5.36469,0.802063,5.35417,1.28198,5.34369,1.83942,5.32286,2.31507,5.32805,2.55318,5.31767,2.67184,5.32286,2.80784,5.32286
117,2.41008,5.50529,2.31507,5.46125,1.36942,5.47768,0.969166,5.45035,0.527759,5.42329,0.344059,5.35942,0.182614,5.32805,0.145273,5.33325,0.13011,5.34892,0.0637916,5.33847,0.0382836,5.33325,0.0234048,5.32805,0.0141883,5.29704,0.0115447,5.32805,0.00625238,5.45579,0.0179179,5.60128,0.0164581,5.3125,0.0316968,5.32286,0.0196676,5.32286,0.0412375,5.33325,0.0717263,5.32805,0.0994003,5.34892,0.131771,5.32286,0.137542,5.34892,0.319371,5.31767,0.544981,5.33847,1.08037,5.34892,1.62828,5.33325,2.03399,5.32805,2.31115,5.32286,2.61679,5.3125,2.68895,5.31767,2.90492
115,5.46125,2.26139,5.51085,1.60201,5.48318,1.22835,5.50529,0.657269,5.44492,0.347872,5.35417,0.23463,5.34892,0.187814,5.33325,0.129866,5.35942,0.0668282,5.34369,0.0581178,5.33325,0.0445474,5.32805,0.0363775,5.31767,0.020634,5.35942,0.0225528,5.32805,0.0273899,5.53879,0.0249218,5.35942,0.0172351,5.32805,0.0383345,5.3125,0.0382315,5.32805,0.0661758,5.33325,0.0976898,5.33325,0.098178,5.32286,0.211259,5.31767,0.233377,5.30734,0.370129,5.36469,0.769298,5.33325,1.28319,5.34369,1.76969,5.32286,2.20746,5.34892,2.4348,5.32286,2.55916,5.34892,2.71434,5.36469
113,2.45449,5.49975,2.08445,5.51641,1.48363,5.47219,0.781518,5.41791,0.503016,5.35942,0.276631,5.36469,0.203376,5.36996,0.129001,5.32805,0.120033,5.32286,0.0398222,5.31767,0.0449175,5.36996,0.0251736,5.33325,0.0178327,5.33847,0.0101752,5.35417,0.0165293,5.34892,0.00970728,5.40718,0.00981791,5.3125,0.0204712,5.32805,0.0252982,5.33325,0.0304646,5.31767,0.0551308,5.31767,0.0756174,5.33847,0.13073,5.31767,0.269412,5.32805,0.504177,5.34369,0.521908,5.33325,0.89986,5.32805,1.53535,5.34369,1.97086,5.33847,2.35196,5.33325,2.45891,5.33325,2.68234,5.33847,2.79062
111,5.38585,2.40902,5.45579,1.71791,5.48318,1.12929,5.46125,0.790683,5.35417,0.439714,5.39116,0.336906,5.35942,0.205272,5.33847,0.199418,5.33847,0.0937457,5.32805,0.0811882,5.32805,0.0443643,5.31767,0.0258221,5.35417,0.0264579,5.32286,0.0201724,5.34369,0.0157486,5.49422,0.0222527,5.3125,0.0130795,5.31767,0.043005,5.32805,0.0441952,5.33847,0.0685372,5.33325,0.128473,5.32286,0.108883,5.32286,0.216888,5.31767,0.366158,5.34892,0.512986,5.33325,0.887431,5.28679,1.23446,5.33325,1.82102,5.34892,2.23822,5.34892,2.43371,5.33325,2.55557,5.33847,2.78493,5.33847
109,2.37136,5.46672,2.01745,5.48869,1.40863,5.49975,0.916471,5.40718,0.527657,5.39649,0.434053,5.39649,0.26063,5.33847,0.145474,5.33847,0.0595979,5.34892,0.117182,5.35942,0.0535744,5.3125,0.0464052,5.34892,0.0324687,5.38054,0.0268457,5.27657,0.0196434,5.42868,0.0186821,5.60703,0.0193408,5.34369,0.0267414,5.32286,0.0631228,5.33847,0.0550876,5.35942,0.0575608,5.33847,0.0491544,5.33325,0.090508,5.33325,0.188651,5.33847,0.230083,5.32805,0.497926,5.31767,0.965568,5.32805,1.40428,5.33325,1.98735,5.34369,2.33287,5.33325,2.57121,5.34369,2.61179,5.32805,2.96807
